voice_ID,prompt,min_pitch,max_pitch,mean_pitch,sd_pitch,min_intensity,max_intensity,mean_intensity,sd_intensity,jitter,shimmer,hnr,speakingRate
1249120_43453425_58166571.wav,Mental health,95.6756186982063,594.109520649607,107.15457232525121,39.1791065186659,46.8752361794477,72.36690462952984,61.63222237976544,8.023369304414818,0.006128360235552021,0.13327192443221514,12.641895373526175,2.734375
1249120_43719934_43347848.wav,Skin issue,137.6360903494238,521.0013693419048,280.6697225765367,131.72077792916804,16.658803423676456,75.69994440313978,48.308705329793625,19.81184188221976,0.0075958829826682575,0.15080767034270745,3.1733993510134657,2.387152777777778
1249120_43719934_53187202.wav,Internal medicine,156.66140707185662,335.23972082153506,232.72622452044843,48.063325860714095,15.119230629433023,75.2966429055264,45.497202393315554,22.582638113664796,0.006608403414000715,0.13482717961042717,10.667202726234613,2.44140625
1249120_31349958_55816195.wav,Surgery department,77.29073705405477,288.7865596713138,208.5102051398442,33.502823694766455,62.10499750425643,84.52517968615591,73.00423548551186,6.443511300360752,0.008257816294640358,0.14334489326008817,6.3815999405670345,6.4453125
1249120_43719934_82524191.wav,Surgery department,151.83075025903707,308.31152241055827,233.72584312635146,37.70911081708078,22.637201483259073,81.65230078401758,56.73198922035002,19.361765589742816,0.005938875939982434,0.13983437636663096,10.76193537561369,2.8409090909090913
1249120_40663048_51348478.wav,Surgery department,135.37156833153205,242.30484880867772,178.3374248240905,33.85733428716816,6.279016611827592,75.5400510894304,39.200182519793046,22.009056480821478,0.00597398948027719,0.1716243608013813,10.114472891875163,4.352678571428571
1249120_40663048_42741720.wav,Surgery department,135.15834408947956,242.24545511402584,175.84028039847522,32.80045851742803,9.199545286114358,76.75993521399772,43.91268622184278,21.210750529474378,0.005834711532555699,0.13808197663715166,9.70556239196102,2.5634765625
1249120_15004831_21919890.wav,Surgery department,123.10003234352943,593.6468733237958,190.9803113531461,86.68049700215522,8.24367915621341,76.98386596499773,53.62886018605952,14.968741559279469,0.01127274693120897,0.1441149255650969,9.351288394641768,2.685546875
1249120_14353703_93481996.wav,Skin issue,76.52821572333184,525.9946964913964,254.70196016764802,61.61243796360927,20.414248888567005,73.2871554784413,55.03729356314778,12.471447089556218,0.008923271284227936,0.13791775607458137,8.227237317514312,3.662109375
1249120_43719934_85316490.wav,Surgery department,138.58927167701555,277.7740020824757,190.77232114891498,30.079040912970118,19.080592039829135,81.05805312855782,57.31823806698599,20.009595933338968,0.005655015484345176,0.11974630575705887,11.477025256940216,2.9296875
1249120_40401830_91347010.wav,Surgery department,105.58591053378565,143.4841851244879,116.27325440591999,8.339283310472812,10.556287566621961,62.358551668090165,47.68855056518642,14.585414325468031,0.011108255657987403,0.1363451370958032,9.013514783979863,4.507211538461538
1249120_33905644_94419450.wav,Internal medicine,70.1800563899245,595.9651684215878,156.09099957521272,36.909523933821205,23.41552104870072,57.50417417022393,35.420790389303626,8.28005829639859,0.0124592862656156,0.15690953450649683,9.6982583291636,1.5756002286585367
1249120_40663048_59137120.wav,Internal medicine,149.91088893171363,215.72318029126313,192.59332809693345,16.5685647408477,9.334785419037068,72.83392285335132,32.77125334179764,21.89701274896983,0.005435190034823558,0.14010101255620158,11.809011170531232,1.6163793103448274
1249120_43105396_81563216.wav,Internal medicine,128.5312046891721,254.32493184675226,190.45757251234306,38.65300236401237,22.485817837423955,78.58012777489402,49.4308865584442,19.162603717375926,0.006577420407352209,0.15458495509009593,8.777661190249848,7.145579268292683
1249120_40663048_86760636.wav,Internal medicine,137.98242414523725,334.8207914018229,227.30250113781665,50.664968181333016,16.690756399540916,68.53058229995656,46.82118423495109,18.98649301266437,0.006545421896012767,0.16740216583145065,10.119604809528907,4.2873475609756095
1249120_43719934_42637884.wav,Surgery department,143.57285579300475,309.1143670396273,218.1631445477911,45.75824907333867,24.252838275386495,82.43274627034064,44.006267171870824,19.902541643609148,0.007785410946802981,0.14912407559233556,9.16091922187637,1.850328947368421
1249120_43105396_85779128.wav,Skin issue,118.31477274817998,582.0748051706397,221.99286194719835,92.52067234914948,19.301865190027485,77.97620685866661,42.750141697583665,20.054770004679465,0.0069458048579772915,0.1531983184842614,10.427294721408945,1.1488970588235294
1249120_43719934_88984375.wav,Other,139.0829032763241,252.07314975800386,185.88109688812423,23.99882895110122,23.517278228042407,81.11085354246701,52.29519606180713,20.50165621584995,0.006232185372622396,0.116325811020273,11.18180046668124,2.828663793103448
1249120_43719934_66133523.wav,Neurology,135.51145089872855,491.0318721759314,197.9649025805855,46.136680950426026,25.032125692521355,79.2244674635852,53.38368002196136,16.986158366261805,0.0069472208313350005,0.19945641464863972,9.10975123925904,2.008928571428571
1249120_39675900_84254781.wav,Surgery department,104.42062308059288,135.36778875181326,115.7571665097688,17.052186103888868,54.839670605835444,71.6906675683947,59.44374987743572,5.149714757560694,nan,nan,0.7493694343668896,4.825367647058823
1249120_43719934_29460358.wav,Surgery department,133.46880894624317,458.61103423373646,194.87190979458447,54.829374527985784,21.68083838527576,80.90192488273912,39.9445266071837,18.58478121926204,0.007978238795435973,0.16344924505179362,10.019525248768659,1.5775240384615385
1249120_39675900_33417205.wav,Surgery department,109.284300280792,536.8396193701903,210.30074229238687,148.80818734118824,54.7911880534597,76.36322900909911,62.11922174527248,6.6407714833512665,0.00987630756417666,0.1954733168091148,3.277323147348561,3.9062500000000004
1249120_38548574_48897763.wav,Neurology,86.05298713342225,541.2611934362969,152.8563318738401,64.71611102075914,-15.876111282890779,73.91131608890217,52.0259318017392,20.5059487825742,0.014889670685763303,0.14393627932713574,6.4994768296187875,4.585597826086957
1249120_44027675_19144041.wav,Skin issue,90.70733928949859,173.708434598688,152.8271415776536,24.691308105422856,0.5178061056923241,77.88001999908293,50.46412699320274,22.15427094031249,0.005097740452308351,0.13098769567888507,4.760887076290727,4.557291666666667
1249120_40401830_78987039.wav,Internal medicine,109.37090754051428,180.6938413939263,139.76312446775768,27.012516343931058,8.441696785555596,65.59507944050296,42.996629544222294,17.284513355476253,0.018957593282878365,0.2667907511144735,0.5647190244980995,3.232758620689655
1249120_39675900_55647543.wav,Other,100.09620706983698,145.96073580136542,124.4633273161293,11.944419945945217,55.04327705679471,73.4891624457517,60.62587329929789,5.387187427498895,0.024192636489656826,0.14164899280469456,2.039795467966783,5.37109375
1249120_40663048_70883977.wav,Neurology,151.44116745701885,211.3452328208974,188.47458390512963,16.44450156439282,9.675747568688685,71.7408231594185,33.71493114158745,22.908813508949255,0.006951876257447642,0.12497069741856742,10.731334337255669,2.232142857142857
1249120_29672643_75261138.wav,Surgery department,520.0870411008432,559.4148453480094,539.7509432244262,27.808957072348342,67.53817049547104,71.57869594754284,69.93588580577993,0.97839168353004,2.7564853176561337e-05,0.3272292345170497,25.630234521471117,2.1533203125
1249120_33251186_66147241.wav,Neurology,88.47546768966198,597.8974586891648,312.27777747696564,111.39186581235468,53.28023316318614,83.21647865435158,64.93794049657343,7.887353864424515,0.006878655235664461,0.17451847091371336,9.349671929969544,2.043968023255814
1249120_44027675_99323119.wav,Skin issue,88.01676844588476,245.2859370384606,136.57000257764975,17.100856725904393,26.434989834025977,72.07861787725172,51.73142959269184,11.394901243587045,0.004914442458123025,0.1450946322468879,7.858268540893943,3.715701219512195
1249120_43105396_93760266.wav,Skin issue,118.46789789250487,254.31116610390657,213.23940001774,44.631162459415044,34.79041840622717,74.94717154485704,45.23971746092191,12.221949631233162,0.0038996619103399666,0.22333945247563014,9.689047901905962,2.5724085365853657
1249120_38548574_37713058.wav,Internal medicine,78.44183432105983,183.74542415357863,154.7643008158217,23.942104297930403,30.87668944301331,81.82004602882054,60.3064713129845,15.188050573451854,0.013156831607166793,0.14296639455699559,7.3754661754757285,4.117398648648648
1249120_43105396_31701494.wav,Other,127.33179271881127,460.02464990447146,194.78543545336697,52.13018940561357,19.660338472152496,81.51060037820726,56.989451280662536,18.63207393612644,0.007202632558721427,0.1554091560790889,9.898894896847876,2.578125
1249120_43105396_18466333.wav,Surgery department,75.53227277431684,276.4826863356527,230.95109165497107,37.57641030505306,-17.67427481831153,73.35349479284424,45.2761537933403,20.674607361043126,0.004797648201422897,0.17807218296255958,8.24592899586426,2.4789663461538463
1249120_42554554_91878727.wav,Other,91.71118152859367,186.24337767050898,109.79596945985409,23.737237057418515,31.76496492650768,81.41020486757985,56.11071061481937,17.660803692403086,0.00882468579253716,0.14320912912863518,7.040181848836448,2.170138888888889
1249120_44023395_102591472.wav,Surgery department,104.08940755087312,361.57383684345984,198.47438756197673,109.64928042905849,45.76250013929332,64.43265462605008,55.829038393411366,5.028821910818623,0.0029535017302129885,0.20022901072055707,4.28954545484907,4.39453125
1249120_41336418_98516775.wav,Surgery department,98.33982131976607,541.3770407866928,204.94004643237935,84.03599051729161,28.87848200929129,65.50547851123524,46.329143117081074,11.274056657116265,0.008978375376811567,0.20347049732201164,8.282177762845832,1.3521634615384617
1249120_44142156_33811848.wav,Skin issue,131.93832435715734,449.9804881662655,173.62683387796574,53.05281764618968,25.70101819212469,72.98591318723484,50.053019131002586,15.21446143875596,0.008912400507800594,0.11139023238011739,14.569217692220702,1.7453457446808511
1249120_44023395_32770026.wav,Surgery department,105.20107960794962,125.44473734360427,116.8908604351107,5.078909879027122,-0.5689082794779509,66.49264581791401,38.6494644586366,25.3277357155201,0.005874200338888793,0.19488524188765305,6.107277665333919,4.261363636363637
1249120_43898158_20629391.wav,Neurology,101.88302107256034,178.63783061479813,130.94503016161892,14.414822270778858,15.254646302127993,64.44215668074084,49.27300914295935,12.047599554298326,0.014823587646436567,0.13408071742167005,10.259221166238031,3.662109375
1249120_43918153_65721432.wav,Surgery department,177.57680932775128,238.0638131232308,212.45358466627596,13.21886596634131,-27.506594583278996,65.86189683998695,15.664705736189159,32.87365695619814,0.005613165291215928,0.11140319813808128,13.406696168014268,1.838235294117647
1249120_39675900_92774185.wav,Other,126.2847115421667,217.60494629481263,185.0218589938597,36.48694900621098,55.88963513399617,78.31110881404587,62.644679088109356,7.7946428839414015,0.004380180358332574,0.1610327317992015,1.4876185164368714,8.056640625
1249120_43719934_72342755.wav,Internal medicine,148.70708873021334,496.30015822210925,201.45429718833304,66.06087281129874,23.425895406164408,77.55453839463893,51.53336428767723,18.266887602257107,0.007306626989951941,0.16635184438652165,10.084168323250225,3.125
1249120_29713479_30880664.wav,Neurology,174.59158701469048,562.7269773580697,453.995768728417,131.21801618309254,58.278479676313374,65.24354224925874,59.727705041918334,1.4703175624930351,0.0030028245250999764,0.20235572416718783,7.5390115765974945,2.936345880681818
1249120_27392644_30360688.wav,Surgery department,115.97773829999629,207.24667387063948,160.9977272642773,19.96972924502675,15.671328950853944,54.07806234702435,33.19160945421285,10.32398523009321,0.009365147106590248,0.15098294036596688,12.543431913288838,2.272727272727273
1249120_43719934_73877271.wav,Internal medicine,146.9402725981741,308.3201330664071,230.3565906116641,39.2439298392099,23.08579211311811,79.99776776800681,52.56848315391587,19.632967787107503,0.006206436624996312,0.1410175684066181,11.093817358483227,1.5419407894736843
1249120_36929821_22772305.wav,Skin issue,138.80035959712183,599.7997123437578,206.95964888780074,75.05176535147497,32.81809406054268,64.8389877060064,48.82456093448806,7.99384930624839,0.006349049148741829,0.12314817691554825,9.483632920808963,1.3992537313432836
1249120_31349958_55649652.wav,Mental health,184.40643720267082,271.3045990859501,223.1759940927763,20.466898793603686,61.19071488565341,86.57320872011708,74.26972663811101,7.424920699121221,0.009410333347981218,0.1458389802802533,5.676426212056579,5.642361111111112
1249120_43995026_50188564.wav,Neurology,115.70892928581151,185.58247301733147,147.01208042158171,18.15887508423233,44.50618191395969,75.07806891452512,58.19502079954486,5.728370567439892,0.008029579299875238,0.14525229658017674,7.158462796247522,2.6266163793103448
1249120_40663048_65421911.wav,Internal medicine,125.14914151343667,313.18665887427807,216.80117260423552,56.7880494411856,-33.5317779868559,73.77524129712644,31.482930806655574,35.162887096732206,0.006558453999738642,0.14138593764916124,11.401556779643427,8.7890625
1249120_39438102_72804973.wav,Other,77.18111518064755,490.79752565123266,248.57181258557313,103.57440143379374,38.94804794773169,85.73461086409928,67.70864967020027,12.103316024675351,0.010468636772887258,0.15014379198803743,7.200036982533212,2.1306818181818183
1249120_39675900_64467464.wav,Surgery department,91.49063249779958,178.06041451451273,137.53537948301934,21.665522562805464,55.78326829211111,75.77333697532605,63.40283186446389,6.353667860862775,0.032993494810757376,0.11941093673427976,2.615632003736735,4.317434210526316
1249120_40663048_90892859.wav,Neurology,176.31931100773417,502.0990406750483,237.02598845039674,70.14651865675278,13.996079646579352,75.93925799464054,37.20633352752796,22.150986800780025,0.012119852655711928,0.19179767142633863,8.099943190974601,2.6041666666666665
